id,s2_doy,doy,main_stage,main_stage_percent,secondary_stage,secondary_stage_percent,root_est,leaf_devel,squaring,flowering,boll_devel,boll_open,metalabel,sowing_date,harvest_date
60,153,152,2,100,0,,0,2,0,0,0,0,4,4/5/2021,4/10/2021
60,158,158,2,100,0,,0,2,0,0,0,0,4,4/5/2021,4/10/2021
60,163,163,2,100,0,,0,2,0,0,0,0,4,4/5/2021,4/10/2021
60,173,173,3,100,0,,0,0,2,0,0,0,7,4/5/2021,4/10/2021
60,183,183,3,100,0,,0,0,2,0,0,0,7,4/5/2021,4/10/2021
60,190,191,3,100,4,70.0,0,0,2,1,0,0,8,4/5/2021,4/10/2021
60,200,200,4,100,5,40.0,0,0,0,2,1,0,11,4/5/2021,4/10/2021
60,213,214,4,100,5,70.0,0,0,0,2,1,0,11,4/5/2021,4/10/2021
60,215,214,4,100,5,70.0,0,0,0,2,1,0,11,4/5/2021,4/10/2021
60,223,222,4,100,5,100.0,0,0,0,2,1,0,11,4/5/2021,4/10/2021
60,233,233,5,100,6,10.0,0,0,0,0,2,1,14,4/5/2021,4/10/2021
60,245,245,5,100,6,40.0,0,0,0,0,2,1,14,4/5/2021,4/10/2021
60,250,250,5,100,6,60.0,0,0,0,0,2,1,14,4/5/2021,4/10/2021
60,263,264,5,100,6,90.0,0,0,0,0,2,1,14,4/5/2021,4/10/2021
60,265,264,5,100,6,90.0,0,0,0,0,2,1,14,4/5/2021,4/10/2021
60,275,276,6,100,5,30.0,0,0,0,0,1,2,15,4/5/2021,4/10/2021
61,128,128,1,100,0,,2,0,0,0,0,0,1,29/4/2021,16/9/2021
61,138,138,2,100,0,,0,2,0,0,0,0,4,29/4/2021,16/9/2021
61,145,145,2,100,0,,0,2,0,0,0,0,4,29/4/2021,16/9/2021
61,150,151,2,100,0,,0,2,0,0,0,0,4,29/4/2021,16/9/2021
61,155,155,2,100,0,,0,2,0,0,0,0,4,29/4/2021,16/9/2021
61,160,161,2,100,0,,0,2,0,0,0,0,4,29/4/2021,16/9/2021
61,170,170,3,100,0,,0,0,2,0,0,0,7,29/4/2021,16/9/2021
61,180,180,3,100,0,,0,0,2,0,0,0,7,29/4/2021,16/9/2021
61,188,189,3,100,4,80.0,0,0,2,1,0,0,8,29/4/2021,16/9/2021
61,190,189,3,100,4,80.0,0,0,2,1,0,0,8,29/4/2021,16/9/2021
61,198,198,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,16/9/2021
61,205,205,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,16/9/2021
61,220,220,5,100,4,50.0,0,0,0,1,2,0,12,29/4/2021,16/9/2021
61,230,231,5,100,6,30.0,0,0,0,0,2,1,14,29/4/2021,16/9/2021
61,238,239,5,100,6,40.0,0,0,0,0,2,1,14,29/4/2021,16/9/2021
61,240,239,5,100,6,40.0,0,0,0,0,2,1,14,29/4/2021,16/9/2021
61,248,248,5,100,6,80.0,0,0,0,0,2,1,14,29/4/2021,16/9/2021
62,125,126,1,100,0,,2,0,0,0,0,0,1,29/4/2021,5/10/2021
62,138,138,2,100,0,,0,2,0,0,0,0,4,29/4/2021,5/10/2021
62,143,144,2,100,0,,0,2,0,0,0,0,4,29/4/2021,5/10/2021
62,145,144,2,100,0,,0,2,0,0,0,0,4,29/4/2021,5/10/2021
62,150,151,2,100,0,,0,2,0,0,0,0,4,29/4/2021,5/10/2021
62,155,155,2,100,0,,0,2,0,0,0,0,4,29/4/2021,5/10/2021
62,160,161,2,100,0,,0,2,0,0,0,0,4,29/4/2021,5/10/2021
62,170,170,3,70,2,30.0,0,1,2,0,0,0,6,29/4/2021,5/10/2021
62,178,177,3,100,0,,0,0,2,0,0,0,7,29/4/2021,5/10/2021
62,188,188,3,100,4,70.0,0,0,2,1,0,0,8,29/4/2021,5/10/2021
62,198,197,4,100,5,50.0,0,0,0,2,1,0,11,29/4/2021,5/10/2021
62,203,204,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,5/10/2021
62,205,204,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,5/10/2021
62,218,219,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,5/10/2021
62,220,219,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,5/10/2021
62,230,231,5,100,4,70.0,0,0,0,1,2,0,12,29/4/2021,5/10/2021
62,238,238,5,100,6,10.0,0,0,0,0,2,1,14,29/4/2021,5/10/2021
62,248,248,5,100,6,50.0,0,0,0,0,2,1,14,29/4/2021,5/10/2021
62,258,259,6,100,5,50.0,0,0,0,0,1,2,15,29/4/2021,5/10/2021
62,260,259,6,100,5,50.0,0,0,0,0,1,2,15,29/4/2021,5/10/2021
62,270,270,6,100,5,30.0,0,0,0,0,1,2,15,29/4/2021,5/10/2021
63,130,130,1,100,0,,2,0,0,0,0,0,1,4/5/2021,24/9/2021
63,138,139,2,100,0,,0,2,0,0,0,0,4,4/5/2021,24/9/2021
63,140,139,2,100,0,,0,2,0,0,0,0,4,4/5/2021,24/9/2021
63,145,146,2,100,0,,0,2,0,0,0,0,4,4/5/2021,24/9/2021
63,153,152,2,100,0,,0,2,0,0,0,0,4,4/5/2021,24/9/2021
63,158,158,2,100,0,,0,2,0,0,0,0,4,4/5/2021,24/9/2021
63,163,163,2,100,0,,0,2,0,0,0,0,4,4/5/2021,24/9/2021
63,173,173,3,100,0,,0,0,2,0,0,0,7,4/5/2021,24/9/2021
63,183,182,3,100,0,,0,0,2,0,0,0,7,4/5/2021,24/9/2021
63,190,191,3,100,4,30.0,0,0,2,1,0,0,8,4/5/2021,24/9/2021
63,200,200,4,100,5,20.0,0,0,0,2,1,0,11,4/5/2021,24/9/2021
63,213,213,4,100,5,60.0,0,0,0,2,1,0,11,4/5/2021,24/9/2021
63,220,221,4,100,5,80.0,0,0,0,2,1,0,11,4/5/2021,24/9/2021
63,233,232,5,100,4,80.0,0,0,0,1,2,0,12,4/5/2021,24/9/2021
63,243,244,5,100,6,30.0,0,0,0,0,2,1,14,4/5/2021,24/9/2021
63,245,244,5,100,6,30.0,0,0,0,0,2,1,14,4/5/2021,24/9/2021
63,253,254,5,100,6,60.0,0,0,0,0,2,1,14,4/5/2021,24/9/2021
63,255,254,5,100,6,60.0,0,0,0,0,2,1,14,4/5/2021,24/9/2021
63,263,263,6,100,5,20.0,0,0,0,0,1,2,15,4/5/2021,24/9/2021
64,125,125,1,80,0,,2,0,0,0,0,0,1,28/4/2021,20/9/2021
64,133,133,2,100,0,,0,2,0,0,0,0,4,28/4/2021,20/9/2021
64,140,141,2,100,0,,0,2,0,0,0,0,4,28/4/2021,20/9/2021
64,148,148,2,100,0,,0,2,0,0,0,0,4,28/4/2021,20/9/2021
64,153,153,2,100,0,,0,2,0,0,0,0,4,28/4/2021,20/9/2021
64,158,159,2,100,0,,0,2,0,0,0,0,4,28/4/2021,20/9/2021
64,160,159,2,100,0,,0,2,0,0,0,0,4,28/4/2021,20/9/2021
64,168,167,2,100,0,,0,2,0,0,0,0,4,28/4/2021,20/9/2021
64,175,175,3,100,0,,0,0,2,0,0,0,7,28/4/2021,20/9/2021
64,185,186,3,100,4,70.0,0,0,2,1,0,0,8,28/4/2021,20/9/2021
64,195,195,4,100,5,10.0,0,0,0,2,1,0,11,28/4/2021,20/9/2021
64,203,202,4,100,5,50.0,0,0,0,2,1,0,11,28/4/2021,20/9/2021
64,218,217,4,100,5,70.0,0,0,0,2,1,0,11,28/4/2021,20/9/2021
64,225,226,5,100,4,100.0,0,0,0,1,2,0,12,28/4/2021,20/9/2021
64,235,236,5,100,6,40.0,0,0,0,0,2,1,14,28/4/2021,20/9/2021
64,248,247,5,100,6,70.0,0,0,0,0,2,1,14,28/4/2021,20/9/2021
64,258,257,6,100,5,50.0,0,0,0,0,1,2,15,28/4/2021,20/9/2021
65,133,133,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,140,141,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,148,149,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,150,149,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,153,153,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,158,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,160,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,168,167,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
65,175,175,3,100,0,,0,0,2,0,0,0,7,29/4/2021,21/9/2021
65,185,186,3,100,4,10.0,0,0,2,1,0,0,8,29/4/2021,21/9/2021
65,195,195,4,100,5,10.0,0,0,0,2,1,0,11,29/4/2021,21/9/2021
65,203,202,4,100,5,50.0,0,0,0,2,1,0,11,29/4/2021,21/9/2021
65,218,217,4,100,5,80.0,0,0,0,2,1,0,11,29/4/2021,21/9/2021
65,225,226,5,100,4,50.0,0,0,0,1,2,0,12,29/4/2021,21/9/2021
65,235,236,5,100,6,40.0,0,0,0,0,2,1,14,29/4/2021,21/9/2021
65,248,247,5,100,6,70.0,0,0,0,0,2,1,14,29/4/2021,21/9/2021
65,258,257,6,100,5,10.0,0,0,0,0,1,2,15,29/4/2021,21/9/2021
66,133,133,1,100,0,,2,0,0,0,0,0,1,6/5/2021,20/9/2021
66,140,141,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,148,149,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,150,149,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,153,154,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,155,154,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,158,159,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,160,159,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,168,167,2,100,0,,0,2,0,0,0,0,4,6/5/2021,20/9/2021
66,175,175,3,100,0,,0,0,2,0,0,0,7,6/5/2021,20/9/2021
66,185,186,3,100,0,,0,0,2,0,0,0,7,6/5/2021,20/9/2021
66,195,195,3,100,4,100.0,0,0,2,1,0,0,8,6/5/2021,20/9/2021
66,203,202,4,100,5,30.0,0,0,0,2,1,0,11,6/5/2021,20/9/2021
66,218,217,5,100,4,20.0,0,0,0,1,2,0,12,6/5/2021,20/9/2021
66,225,226,5,100,6,10.0,0,0,0,0,2,1,14,6/5/2021,20/9/2021
66,235,236,5,100,6,40.0,0,0,0,0,2,1,14,6/5/2021,20/9/2021
66,248,247,6,100,5,50.0,0,0,0,0,1,2,15,6/5/2021,20/9/2021
66,258,257,6,100,5,,0,0,0,0,1,2,15,6/5/2021,20/9/2021
67,133,133,2,100,0,,0,2,0,0,0,0,4,22/4/2021,28/9/2021
67,140,141,2,100,0,,0,2,0,0,0,0,4,22/4/2021,28/9/2021
67,148,149,2,100,0,,0,2,0,0,0,0,4,22/4/2021,28/9/2021
67,150,149,2,100,0,,0,2,0,0,0,0,4,22/4/2021,28/9/2021
67,153,154,2,100,0,,0,2,0,0,0,0,4,22/4/2021,28/9/2021
67,155,154,2,100,0,,0,2,0,0,0,0,4,22/4/2021,28/9/2021
67,160,160,2,100,0,,0,2,0,0,0,0,4,22/4/2021,28/9/2021
67,168,168,3,60,2,40.0,0,1,2,0,0,0,6,22/4/2021,28/9/2021
67,175,176,3,100,0,,0,0,2,0,0,0,7,22/4/2021,28/9/2021
67,188,187,3,100,4,70.0,0,0,2,1,0,0,8,22/4/2021,28/9/2021
67,195,196,4,100,5,50.0,0,0,0,2,1,0,11,22/4/2021,28/9/2021
67,203,203,4,100,5,60.0,0,0,0,2,1,0,11,22/4/2021,28/9/2021
67,218,218,4,100,5,80.0,0,0,0,2,1,0,11,22/4/2021,28/9/2021
67,230,230,4,100,5,100.0,0,0,0,2,1,0,11,22/4/2021,28/9/2021
67,238,237,5,100,6,20.0,0,0,0,0,2,1,14,22/4/2021,28/9/2021
67,248,247,5,100,6,60.0,0,0,0,0,2,1,14,22/4/2021,28/9/2021
67,258,258,6,100,5,40.0,0,0,0,0,1,2,15,22/4/2021,28/9/2021
67,268,267,6,100,0,,0,0,0,0,0,2,16,22/4/2021,28/9/2021
68,125,126,1,100,0,,2,0,0,0,0,0,1,22/4/2021,22/9/2021
68,135,135,2,100,0,,0,2,0,0,0,0,4,22/4/2021,22/9/2021
68,143,144,2,100,0,,0,2,0,0,0,0,4,22/4/2021,22/9/2021
68,145,144,2,100,0,,0,2,0,0,0,0,4,22/4/2021,22/9/2021
68,150,151,2,100,0,,0,2,0,0,0,0,4,22/4/2021,22/9/2021
68,155,155,2,100,0,,0,2,0,0,0,0,4,22/4/2021,22/9/2021
68,160,161,2,100,0,,0,2,0,0,0,0,4,22/4/2021,22/9/2021
68,170,170,3,100,0,,0,0,2,0,0,0,7,22/4/2021,22/9/2021
68,178,177,3,100,0,,0,0,2,0,0,0,7,22/4/2021,22/9/2021
68,188,188,3,100,4,100.0,0,0,2,1,0,0,8,22/4/2021,22/9/2021
68,198,197,4,100,5,70.0,0,0,0,2,1,0,11,22/4/2021,22/9/2021
68,203,204,4,100,5,60.0,0,0,0,2,1,0,11,22/4/2021,22/9/2021
68,205,204,4,100,5,60.0,0,0,0,2,1,0,11,22/4/2021,22/9/2021
68,218,219,5,100,4,100.0,0,0,0,1,2,0,12,22/4/2021,22/9/2021
68,220,219,5,100,4,100.0,0,0,0,1,2,0,12,22/4/2021,22/9/2021
68,230,231,5,100,6,10.0,0,0,0,0,2,1,14,22/4/2021,22/9/2021
68,238,238,5,100,6,40.0,0,0,0,0,2,1,14,22/4/2021,22/9/2021
68,248,248,5,100,6,70.0,0,0,0,0,2,1,14,22/4/2021,22/9/2021
68,258,259,6,100,5,10.0,0,0,0,0,1,2,15,22/4/2021,22/9/2021
68,260,259,6,100,5,10.0,0,0,0,0,1,2,15,22/4/2021,22/9/2021
70,130,130,2,100,0,,0,2,0,0,0,0,4,21/4/2021,21/9/2021
70,138,139,2,100,0,,0,2,0,0,0,0,4,21/4/2021,21/9/2021
70,140,139,2,100,0,,0,2,0,0,0,0,4,21/4/2021,21/9/2021
70,145,146,2,100,0,,0,2,0,0,0,0,4,21/4/2021,21/9/2021
70,153,152,2,100,0,,0,2,0,0,0,0,4,21/4/2021,21/9/2021
70,158,158,2,100,0,,0,2,0,0,0,0,4,21/4/2021,21/9/2021
70,163,163,2,100,0,,0,2,0,0,0,0,4,21/4/2021,21/9/2021
70,173,173,3,100,0,,0,0,2,0,0,0,7,21/4/2021,21/9/2021
70,183,182,3,100,0,,0,0,2,0,0,0,7,21/4/2021,21/9/2021
70,190,191,3,100,4,100.0,0,0,2,1,0,0,8,21/4/2021,21/9/2021
70,200,200,4,100,5,80.0,0,0,0,2,1,0,11,21/4/2021,21/9/2021
70,213,213,5,100,4,90.0,0,0,0,1,2,0,12,21/4/2021,21/9/2021
70,220,221,5,100,4,100.0,0,0,0,1,2,0,12,21/4/2021,21/9/2021
70,233,232,5,100,4,60.0,0,0,0,1,2,0,12,21/4/2021,21/9/2021
70,243,244,5,100,6,80.0,0,0,0,0,2,1,14,21/4/2021,21/9/2021
70,245,244,5,100,6,80.0,0,0,0,0,2,1,14,21/4/2021,21/9/2021
70,250,250,5,100,6,90.0,0,0,0,0,2,1,14,21/4/2021,21/9/2021
70,263,263,6,100,5,,0,0,0,0,1,2,15,21/4/2021,21/9/2021
71,123,123,1,100,0,,2,0,0,0,0,0,1,21/4/2021,30/9/2021
71,130,131,2,100,0,,0,2,0,0,0,0,4,21/4/2021,30/9/2021
71,140,140,2,100,0,,0,2,0,0,0,0,4,21/4/2021,30/9/2021
71,148,148,2,100,0,,0,2,0,0,0,0,4,21/4/2021,30/9/2021
71,153,153,2,100,0,,0,2,0,0,0,0,4,21/4/2021,30/9/2021
71,158,159,2,100,0,,0,2,0,0,0,0,4,21/4/2021,30/9/2021
71,160,159,2,100,0,,0,2,0,0,0,0,4,21/4/2021,30/9/2021
71,168,167,3,100,0,,0,0,2,0,0,0,7,21/4/2021,30/9/2021
71,173,174,3,100,0,,0,0,2,0,0,0,7,21/4/2021,30/9/2021
71,175,174,3,100,0,,0,0,2,0,0,0,7,21/4/2021,30/9/2021
71,183,184,3,100,4,100.0,0,0,2,1,0,0,8,21/4/2021,30/9/2021
71,185,184,3,100,4,100.0,0,0,2,1,0,0,8,21/4/2021,30/9/2021
71,193,193,4,100,5,60.0,0,0,0,2,1,0,11,21/4/2021,30/9/2021
71,200,201,4,100,5,70.0,0,0,0,2,1,0,11,21/4/2021,30/9/2021
71,215,215,5,100,4,60.0,0,0,0,1,2,0,12,21/4/2021,30/9/2021
71,223,223,5,100,4,60.0,0,0,0,1,2,0,12,21/4/2021,30/9/2021
71,235,235,5,100,6,10.0,0,0,0,0,2,1,14,21/4/2021,30/9/2021
71,245,246,5,100,6,40.0,0,0,0,0,2,1,14,21/4/2021,30/9/2021
71,255,256,6,100,5,80.0,0,0,0,0,1,2,15,21/4/2021,30/9/2021
71,265,265,6,100,5,10.0,0,0,0,0,1,2,15,21/4/2021,30/9/2021
72,130,130,2,80,1,20.0,1,2,0,0,0,0,3,21/4/2021,5/10/2021
72,138,139,2,100,0,,0,2,0,0,0,0,4,21/4/2021,5/10/2021
72,140,139,2,100,0,,0,2,0,0,0,0,4,21/4/2021,5/10/2021
72,145,146,2,100,0,,0,2,0,0,0,0,4,21/4/2021,5/10/2021
72,153,152,2,100,0,,0,2,0,0,0,0,4,21/4/2021,5/10/2021
72,158,158,2,100,0,,0,2,0,0,0,0,4,21/4/2021,5/10/2021
72,163,163,2,100,0,,0,2,0,0,0,0,4,21/4/2021,5/10/2021
72,173,173,3,100,0,,0,0,2,0,0,0,7,21/4/2021,5/10/2021
72,183,182,3,100,0,,0,0,2,0,0,0,7,21/4/2021,5/10/2021
72,190,191,3,100,4,30.0,0,0,2,1,0,0,8,21/4/2021,5/10/2021
72,200,200,4,100,5,60.0,0,0,0,2,1,0,11,21/4/2021,5/10/2021
72,213,213,4,100,5,90.0,0,0,0,2,1,0,11,21/4/2021,5/10/2021
72,220,221,5,100,4,100.0,0,0,0,1,2,0,12,21/4/2021,5/10/2021
72,233,232,5,100,4,70.0,0,0,0,1,2,0,12,21/4/2021,5/10/2021
72,243,244,5,100,6,70.0,0,0,0,0,2,1,14,21/4/2021,5/10/2021
72,245,244,5,100,6,70.0,0,0,0,0,2,1,14,21/4/2021,5/10/2021
72,253,254,5,100,6,80.0,0,0,0,0,2,1,14,21/4/2021,5/10/2021
72,255,254,5,100,6,80.0,0,0,0,0,2,1,14,21/4/2021,5/10/2021
72,263,263,6,100,5,20.0,0,0,0,0,1,2,15,21/4/2021,5/10/2021
72,275,276,6,100,5,,0,0,0,0,1,2,15,21/4/2021,5/10/2021
73,123,123,1,80,0,,2,0,0,0,0,0,1,20/4/2021,24/9/2021
73,130,131,2,100,0,,0,2,0,0,0,0,4,20/4/2021,24/9/2021
73,140,140,2,100,0,,0,2,0,0,0,0,4,20/4/2021,24/9/2021
73,148,148,2,100,0,,0,2,0,0,0,0,4,20/4/2021,24/9/2021
73,153,153,2,100,0,,0,2,0,0,0,0,4,20/4/2021,24/9/2021
73,158,159,2,100,0,,0,2,0,0,0,0,4,20/4/2021,24/9/2021
73,160,159,2,100,0,,0,2,0,0,0,0,4,20/4/2021,24/9/2021
73,168,167,2,100,0,,0,2,0,0,0,0,4,20/4/2021,24/9/2021
73,173,174,3,100,0,,0,0,2,0,0,0,7,20/4/2021,24/9/2021
73,175,174,3,100,0,,0,0,2,0,0,0,7,20/4/2021,24/9/2021
73,183,184,3,100,0,,0,0,2,0,0,0,7,20/4/2021,24/9/2021
73,185,184,3,100,0,,0,0,2,0,0,0,7,20/4/2021,24/9/2021
73,193,194,4,100,5,50.0,0,0,0,2,1,0,11,20/4/2021,24/9/2021
73,195,194,4,100,5,50.0,0,0,0,2,1,0,11,20/4/2021,24/9/2021
73,208,208,4,100,5,60.0,0,0,0,2,1,0,11,20/4/2021,24/9/2021
73,215,216,4,100,5,80.0,0,0,0,2,1,0,11,20/4/2021,24/9/2021
73,223,224,4,100,5,100.0,0,0,0,2,1,0,11,20/4/2021,24/9/2021
73,225,224,4,100,5,100.0,0,0,0,2,1,0,11,20/4/2021,24/9/2021
73,233,234,5,100,6,10.0,0,0,0,0,2,1,14,20/4/2021,24/9/2021
73,235,234,5,100,6,10.0,0,0,0,0,2,1,14,20/4/2021,24/9/2021
73,245,245,5,100,6,40.0,0,0,0,0,2,1,14,20/4/2021,24/9/2021
73,255,255,5,100,6,70.0,0,0,0,0,2,1,14,20/4/2021,24/9/2021
73,265,265,6,100,5,10.0,0,0,0,0,1,2,15,20/4/2021,24/9/2021
75,123,123,1,100,0,,2,0,0,0,0,0,1,21/4/2021,
75,130,131,2,90,1,10.0,1,2,0,0,0,0,3,21/4/2021,
75,140,140,2,100,0,,0,2,0,0,0,0,4,21/4/2021,
75,148,148,2,100,0,,0,2,0,0,0,0,4,21/4/2021,
75,153,153,2,100,0,,0,2,0,0,0,0,4,21/4/2021,
75,158,159,2,100,0,,0,2,0,0,0,0,4,21/4/2021,
75,160,159,2,100,0,,0,2,0,0,0,0,4,21/4/2021,
75,168,167,2,100,0,,0,2,0,0,0,0,4,21/4/2021,
75,173,174,3,100,0,,0,0,2,0,0,0,7,21/4/2021,
75,175,174,3,100,0,,0,0,2,0,0,0,7,21/4/2021,
75,183,184,3,100,4,50.0,0,0,2,1,0,0,8,21/4/2021,
75,185,184,3,100,4,50.0,0,0,2,1,0,0,8,21/4/2021,
75,193,194,4,100,5,60.0,0,0,0,2,1,0,11,21/4/2021,
75,195,194,4,100,5,60.0,0,0,0,2,1,0,11,21/4/2021,
75,200,201,4,100,5,60.0,0,0,0,2,1,0,11,21/4/2021,
75,215,216,4,100,5,80.0,0,0,0,2,1,0,11,21/4/2021,
75,223,224,5,100,4,100.0,0,0,0,1,2,0,12,21/4/2021,
75,225,224,5,100,4,100.0,0,0,0,1,2,0,12,21/4/2021,
75,233,234,5,100,6,10.0,0,0,0,0,2,1,14,21/4/2021,
75,235,234,5,100,6,10.0,0,0,0,0,2,1,14,21/4/2021,
75,245,245,5,100,6,40.0,0,0,0,0,2,1,14,21/4/2021,
75,255,255,5,100,6,80.0,0,0,0,0,2,1,14,21/4/2021,
76,123,123,1,100,0,,2,0,0,0,0,0,1,19/4/2021,16/9/2021
76,130,131,2,100,0,,0,2,0,0,0,0,4,19/4/2021,16/9/2021
76,140,140,2,100,0,,0,2,0,0,0,0,4,19/4/2021,16/9/2021
76,148,148,2,100,0,,0,2,0,0,0,0,4,19/4/2021,16/9/2021
76,153,153,2,100,0,,0,2,0,0,0,0,4,19/4/2021,16/9/2021
76,158,159,2,100,0,,0,2,0,0,0,0,4,19/4/2021,16/9/2021
76,160,159,2,100,0,,0,2,0,0,0,0,4,19/4/2021,16/9/2021
76,168,167,2,100,0,,0,2,0,0,0,0,4,19/4/2021,16/9/2021
76,173,174,3,100,0,,0,0,2,0,0,0,7,19/4/2021,16/9/2021
76,175,174,3,100,0,,0,0,2,0,0,0,7,19/4/2021,16/9/2021
76,183,184,3,100,4,60.0,0,0,2,1,0,0,8,19/4/2021,16/9/2021
76,185,184,3,100,4,60.0,0,0,2,1,0,0,8,19/4/2021,16/9/2021
76,193,194,4,100,5,70.0,0,0,0,2,1,0,11,19/4/2021,16/9/2021
76,195,194,4,100,5,70.0,0,0,0,2,1,0,11,19/4/2021,16/9/2021
76,200,201,4,100,5,70.0,0,0,0,2,1,0,11,19/4/2021,16/9/2021
76,215,216,5,100,4,70.0,0,0,0,1,2,0,12,19/4/2021,16/9/2021
76,223,224,5,100,6,10.0,0,0,0,0,2,1,14,19/4/2021,16/9/2021
76,225,224,5,100,6,10.0,0,0,0,0,2,1,14,19/4/2021,16/9/2021
76,233,234,5,100,6,10.0,0,0,0,0,2,1,14,19/4/2021,16/9/2021
76,235,234,5,100,6,10.0,0,0,0,0,2,1,14,19/4/2021,16/9/2021
76,245,245,6,100,5,30.0,0,0,0,0,1,2,15,19/4/2021,16/9/2021
76,255,255,6,100,5,60.0,0,0,0,0,1,2,15,19/4/2021,16/9/2021
77,128,128,1,100,0,,2,0,0,0,0,0,1,1/5/2021,18/9/2021
77,138,138,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
77,145,145,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
77,150,151,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
77,155,155,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
77,160,161,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
77,170,170,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
77,180,180,3,100,0,,0,0,2,0,0,0,7,1/5/2021,18/9/2021
77,188,189,3,100,4,10.0,0,0,2,1,0,0,8,1/5/2021,18/9/2021
77,190,189,3,100,4,10.0,0,0,2,1,0,0,8,1/5/2021,18/9/2021
77,198,198,4,100,5,70.0,0,0,0,2,1,0,11,1/5/2021,18/9/2021
77,205,205,4,100,5,70.0,0,0,0,2,1,0,11,1/5/2021,18/9/2021
77,220,220,5,100,4,100.0,0,0,0,1,2,0,12,1/5/2021,18/9/2021
77,230,231,5,100,6,10.0,0,0,0,0,2,1,14,1/5/2021,18/9/2021
77,238,239,5,100,6,20.0,0,0,0,0,2,1,14,1/5/2021,18/9/2021
77,240,239,5,100,6,20.0,0,0,0,0,2,1,14,1/5/2021,18/9/2021
77,248,248,5,100,6,70.0,0,0,0,0,2,1,14,1/5/2021,18/9/2021
77,260,260,6,100,5,10.0,0,0,0,0,1,2,15,1/5/2021,18/9/2021
79,133,133,1,100,0,,2,0,0,0,0,0,1,1/5/2021,27/9/2021
79,140,141,2,100,0,,0,2,0,0,0,0,4,1/5/2021,27/9/2021
79,148,149,2,100,0,,0,2,0,0,0,0,4,1/5/2021,27/9/2021
79,150,149,2,100,0,,0,2,0,0,0,0,4,1/5/2021,27/9/2021
79,153,154,2,100,0,,0,2,0,0,0,0,4,1/5/2021,27/9/2021
79,155,154,2,100,0,,0,2,0,0,0,0,4,1/5/2021,27/9/2021
79,160,160,2,100,0,,0,2,0,0,0,0,4,1/5/2021,27/9/2021
79,168,168,2,100,0,,0,2,0,0,0,0,4,1/5/2021,27/9/2021
79,175,176,3,100,0,,0,0,2,0,0,0,7,1/5/2021,27/9/2021
79,188,187,3,100,4,90.0,0,0,2,1,0,0,8,1/5/2021,27/9/2021
79,195,196,3,100,4,100.0,0,0,2,1,0,0,8,1/5/2021,27/9/2021
79,203,203,4,100,5,10.0,0,0,0,2,1,0,11,1/5/2021,27/9/2021
79,218,218,4,100,5,50.0,0,0,0,2,1,0,11,1/5/2021,27/9/2021
79,230,230,4,100,5,100.0,0,0,0,2,1,0,11,1/5/2021,27/9/2021
79,238,237,5,100,6,10.0,0,0,0,0,2,1,14,1/5/2021,27/9/2021
79,248,247,5,100,6,40.0,0,0,0,0,2,1,14,1/5/2021,27/9/2021
79,258,258,6,100,5,70.0,0,0,0,0,1,2,15,1/5/2021,27/9/2021
79,268,267,6,100,5,20.0,0,0,0,0,1,2,15,1/5/2021,27/9/2021
80,130,130,1,80,0,,2,0,0,0,0,0,1,4/4/2021,27/9/2021
80,138,139,1,100,0,,2,0,0,0,0,0,1,4/4/2021,27/9/2021
80,140,139,1,100,0,,2,0,0,0,0,0,1,4/4/2021,27/9/2021
80,145,146,2,100,0,,0,2,0,0,0,0,4,4/4/2021,27/9/2021
80,153,152,2,100,0,,0,2,0,0,0,0,4,4/4/2021,27/9/2021
80,158,158,2,100,0,,0,2,0,0,0,0,4,4/4/2021,27/9/2021
